author,published,title,text,site_url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbc,12-Oct-16,Cody-Anne Jackson charged with murdering Macy Hogan in Fenton, A teenager has been charged with murder after a two-year-old girl was found dead at house in Stoke-on-Trent. A teenager has been charged with murder after a two-year-old girl was found dead at house in Stoke-on-Trent. A teenager has been charged with murder after a two-year-old girl was found dead at house in Stoke-on-Trent. A teenager has been charged with murder after a two-year-old girl was found dead at house in Stoke-on-Trent. A teenager has been charged with murder after a two-year-old girl was found dead at house in Stoke-on-Trent. A teenager has been charged with murder after a two-year-old girl was found dead at house in Stoke-on-Trent. A teenager has been charged with murder after a two-year-old girl was found dead at house in Stoke-on-Trent. A teenager has been charged with murder after a two-year-old girl was found dead at house in Stoke-on-Trent.,http://www.bbc.co.uk/news/uk-england-stoke-staffordshire-37638720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbc,23-Jun-16,Macy's chief executive Terry Lundgren to step down, The US department store giant Macy's has said that its chief executive Terry Lundgren will step down in 2017. The US department store giant Macy's has said that its chief executive Terry Lundgren will step down in 2017. The US department store giant Macy's has said that its chief executive Terry Lundgren will step down in 2017. The US department store giant Macy's has said that its chief executive Terry Lundgren will step down in 2017. The US department store giant Macy's has said that its chief executive Terry Lundgren will step down in 2017. The US department store giant Macy's has said that its chief executive Terry Lundgren will step down in 2017. The US department store giant Macy's has said that its chief executive Terry Lundgren will step down in 2017. The US department store giant Macy's has said that its chief executive Terry Lundgren will step down in 2017. The US department store giant Macy's has said that its chief executive Terry Lundgren will step down in 2017. The US department store giant Macy's has said that its chief executive Terry Lundgren will step down in 2017. The US department store giant Macy's has said that its chief executive Terry Lundgren will step down in 2017. The US department store giant Macy's has said that its chief executive Terry Lundgren will step down in 2017. The US department store giant Macy's has said that its chief executive Terry Lundgren will step down in 2017. The US department store giant Macy's has said that its chief executive Terry Lundgren will step down in 2017.,http://www.bbc.co.uk/news/business-36609834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbc,22-Aug-17,US stock markets regain some ground," US markets climbed on Tuesday, as three major US indexes regained ground with their largest one day percentage gains in more than a week. US markets climbed on Tuesday, as three major US indexes regained ground with their largest one day percentage gains in more than a week. US markets climbed on Tuesday, as three major US indexes regained ground with their largest one day percentage gains in more than a week. US markets climbed on Tuesday, as three major US indexes regained ground with their largest one day percentage gains in more than a week. US markets climbed on Tuesday, as three major US indexes regained ground with their largest one day percentage gains in more than a week. US markets climbed on Tuesday, as three major US indexes regained ground with their largest one day percentage gains in more than a week. US markets climbed on Tuesday, as three major US indexes regained ground with their largest one day percentage gains in more than a week. US markets climbed on Tuesday, as three major US indexes regained ground with their largest one day percentage gains in more than a week. US markets climbed on Tuesday, as three major US indexes regained ground with their largest one day percentage gains in more than a week. US markets climbed on Tuesday, as three major US indexes regained ground with their largest one day percentage gains in more than a week.",http://www.bbc.co.uk/news/business-41007319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbc,23-Jan-17,Glasgow crash couple buried in Saudi city of Medina, The funeral has been held for a Glasgow couple who died in a minibus crash on the motorway between Mecca and Medina in Saudi Arabia. The funeral has been held for a Glasgow couple who died in a minibus crash on the motorway between Mecca and Medina in Saudi Arabia. The funeral has been held for a Glasgow couple who died in a minibus crash on the motorway between Mecca and Medina in Saudi Arabia. The funeral has been held for a Glasgow couple who died in a minibus crash on the motorway between Mecca and Medina in Saudi Arabia. The funeral has been held for a Glasgow couple who died in a minibus crash on the motorway between Mecca and Medina in Saudi Arabia. The funeral has been held for a Glasgow couple who died in a minibus crash on the motorway between Mecca and Medina in Saudi Arabia. The funeral has been held for a Glasgow couple who died in a minibus crash on the motorway between Mecca and Medina in Saudi Arabia. The funeral has been held for a Glasgow couple who died in a minibus crash on the motorway between Mecca and Medina in Saudi Arabia. The funeral has been held for a Glasgow couple who died in a minibus crash on the motorway between Mecca and Medina in Saudi Arabia. The funeral has been held for a Glasgow couple who died in a minibus crash on the motorway between Mecca and Medina in Saudi Arabia. The funeral has been held for a Glasgow couple who died in a minibus crash on the motorway between Mecca and Medina in Saudi Arabia.,http://www.bbc.com/news/uk-scotland-glasgow-west-38717338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbc,30-Jun-17,Property website Zillow backs down in row with McMansion Hell blog, A dispute between a blogger and a property website over photo copyright has been settled after the website backed down. A dispute between a blogger and a property website over photo copyright has been settled after the website backed down. A dispute between a blogger and a property website over photo copyright has been settled after the website backed down. A dispute between a blogger and a property website over photo copyright has been settled after the website backed down. A dispute between a blogger and a property website over photo copyright has been settled after the website backed down. A dispute between a blogger and a property website over photo copyright has been settled after the website backed down. A dispute between a blogger and a property website over photo copyright has been settled after the website backed down. A dispute between a blogger and a property website over photo copyright has been settled after the website backed down. A dispute between a blogger and a property website over photo copyright has been settled after the website backed down. A dispute between a blogger and a property website over photo copyright has been settled after the website backed down. A dispute between a blogger and a property website over photo copyright has been settled after the website backed down.,http://www.bbc.co.uk/news/technology-40456033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbc,19-Aug-13,Property website Zillow buys StreetEasy for $50m, Property listing website Zillow has bought New York City-focused StreetEasy for $50m (å£32m). Property listing website Zillow has bought New York City-focused StreetEasy for $50m (å£32m). Property listing website Zillow has bought New York City-focused StreetEasy for $50m (å£32m). Property listing website Zillow has bought New York City-focused StreetEasy for $50m (å£32m). Property listing website Zillow has bought New York City-focused StreetEasy for $50m (å£32m). Property listing website Zillow has bought New York City-focused StreetEasy for $50m (å£32m). Property listing website Zillow has bought New York City-focused StreetEasy for $50m (å£32m). Property listing website Zillow has bought New York City-focused StreetEasy for $50m (å£32m). Property listing website Zillow has bought New York City-focused StreetEasy for $50m (å£32m). Property listing website Zillow has bought New York City-focused StreetEasy for $50m (å£32m). Property listing website Zillow has bought New York City-focused StreetEasy for $50m (å£32m). Property listing website Zillow has bought New York City-focused StreetEasy for $50m (å£32m). Property listing website Zillow has bought New York City-focused StreetEasy for $50m (å£32m). Property listing website Zillow has bought New York City-focused StreetEasy for $50m (å£32m). Property listing website Zillow has bought New York City-focused StreetEasy for $50m (å£32m). Property listing website Zillow has bought New York City-focused StreetEasy for $50m (å£32m). Property listing website Zillow has bought New York City-focused StreetEasy for $50m (å£32m).,http://www.bbc.co.uk/news/business-23759838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbc,26-Oct-17,Ford profits jump but China challenge remains," Strong pickup truck sales in North America boosted profits at Ford in the third quarter, but the US car maker still faces an uphill battle in China. Strong pickup truck sales in North America boosted profits at Ford in the third quarter, but the US car maker still faces an uphill battle in China. Strong pickup truck sales in North America boosted profits at Ford in the third quarter, but the US car maker still faces an uphill battle in China. Strong pickup truck sales in North America boosted profits at Ford in the third quarter, but the US car maker still faces an uphill battle in China. Strong pickup truck sales in North America boosted profits at Ford in the third quarter, but the US car maker still faces an uphill battle in China. Strong pickup truck sales in North America boosted profits at Ford in the third quarter, but the US car maker still faces an uphill battle in China. Strong pickup truck sales in North America boosted profits at Ford in the third quarter, but the US car maker still faces an uphill battle in China. Strong pickup truck sales in North America boosted profits at Ford in the third quarter, but the US car maker still faces an uphill battle in China. Strong pickup truck sales in North America boosted profits at Ford in the third quarter, but the US car maker still faces an uphill battle in China. Strong pickup truck sales in North America boosted profits at Ford in the third quarter, but the US car maker still faces an uphill battle in China. Strong pickup truck sales in North America boosted profits at Ford in the third quarter, but the US car maker still faces an uphill battle in China. Strong pickup truck sales in North America boosted profits at Ford in the third quarter, but the US car maker still faces an uphill battle in China. Strong pickup truck sales in North America boosted profits at Ford in the third quarter, but the US car maker still faces an uphill battle in China. Strong pickup truck sales in North America boosted profits at Ford in the third quarter, but the US car maker still faces an uphill battle in China. Strong pickup truck sales in North America boosted profits at Ford in the third quarter, but the US car maker still faces an uphill battle in China. Strong pickup truck sales in North America boosted profits at Ford in the third quarter, but the US car maker still faces an uphill battle in China. Strong pickup truck sales in North America boosted profits at Ford in the third quarter, but the US car maker still faces an uphill battle in China. Strong pickup truck sales in North America boosted profits at Ford in the third quarter, but the US car maker still faces an uphill battle in China. Strong pickup truck sales in North America boosted profits at Ford in the third quarter, but the US car maker still faces an uphill battle in China. Strong pickup truck sales in North America boosted profits at Ford in the third quarter, but the US car maker still faces an uphill battle in China.",http://www.bbc.co.uk/news/business-41766781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbc,26-Oct-17,Ikea apologises for 'sexist' China advert, Ikea has apologised and pulled a controversial television advertisement in China which some said was sexist. Ikea has apologised and pulled a controversial television advertisement in China which some said was sexist. Ikea has apologised and pulled a controversial television advertisement in China which some said was sexist. Ikea has apologised and pulled a controversial television advertisement in China which some said was sexist. Ikea has apologised and pulled a controversial television advertisement in China which some said was sexist. Ikea has apologised and pulled a controversial television advertisement in China which some said was sexist. Ikea has apologised and pulled a controversial television advertisement in China which some said was sexist. Ikea has apologised and pulled a controversial television advertisement in China which some said was sexist. Ikea has apologised and pulled a controversial television advertisement in China which some said was sexist. Ikea has apologised and pulled a controversial television advertisement in China which some said was sexist. Ikea has apologised and pulled a controversial television advertisement in China which some said was sexist. Ikea has apologised and pulled a controversial television advertisement in China which some said was sexist. Ikea has apologised and pulled a controversial television advertisement in China which some said was sexist. Ikea has apologised and pulled a controversial television advertisement in China which some said was sexist. Ikea has apologised and pulled a controversial television advertisement in China which some said was sexist. Ikea has apologised and pulled a controversial television advertisement in China which some said was sexist. Ikea has apologised and pulled a controversial television advertisement in China which some said was sexist. Ikea has apologised and pulled a controversial television advertisement in China which some said was sexist. Ikea has apologised and pulled a controversial television advertisement in China which some said was sexist. Ikea has apologised and pulled a controversial television advertisement in China which some said was sexist. Ikea has apologised and pulled a controversial television advertisement in China which some said was sexist. Ikea has apologised and pulled a controversial television advertisement in China which some said was sexist. Ikea has apologised and pulled a controversial television advertisement in China which some said was sexist.,http://www.bbc.co.uk/news/world-asia-china-41757971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbc,25-Oct-17,Who's who? Meet China's new leaders," China's ruling Communist Party has unveiled its next generation of leaders. They are the seven men who now make up the Politburo Standing Committee, the country's top decision-making body. China's ruling Communist Party has unveiled its next generation of leaders. They are the seven men who now make up the Politburo Standing Committee, the country's top decision-making body. China's ruling Communist Party has unveiled its next generation of leaders. They are the seven men who now make up the Politburo Standing Committee, the country's top decision-making body. China's ruling Communist Party has unveiled its next generation of leaders. They are the seven men who now make up the Politburo Standing Committee, the country's top decision-making body. China's ruling Communist Party has unveiled its next generation of leaders. They are the seven men who now make up the Politburo Standing Committee, the country's top decision-making body. China's ruling Communist Party has unveiled its next generation of leaders. They are the seven men who now make up the Politburo Standing Committee, the country's top decision-making body. China's ruling Communist Party has unveiled its next generation of leaders. They are the seven men who now make up the Politburo Standing Committee, the country's top decision-making body. China's ruling Communist Party has unveiled its next generation of leaders. They are the seven men who now make up the Politburo Standing Committee, the country's top decision-making body. China's ruling Communist Party has unveiled its next generation of leaders. They are the seven men who now make up the Politburo Standing Committee, the country's top decision-making body. China's ruling Communist Party has unveiled its next generation of leaders. They are the seven men who now make up the Politburo Standing Committee, the country's top decision-making body. China's ruling Communist Party has unveiled its next generation of leaders. They are the seven men who now make up the Politburo Standing Committee, the country's top decision-making body. China's ruling Communist Party has unveiled its next generation of leaders. They are the seven men who now make up the Politburo Standing Committee, the country's top decision-making body. China's ruling Communist Party has unveiled its next generation of leaders. They are the seven men who now make up the Politburo Standing Committee, the country's top decision-making body. China's ruling Communist Party has unveiled its next generation of leaders. They are the seven men who now make up the Politburo Standing Committee, the country's top decision-making body. China's ruling Communist Party has unveiled its next generation of leaders. They are the seven men who now make up the Politburo Standing Committee, the country's top decision-making body. China's ruling Communist Party has unveiled its next generation of leaders. They are the seven men who now make up the Politburo Standing Committee, the country's top decision-making body. China's ruling Communist Party has unveiled its next generation of leaders. They are the seven men who now make up the Politburo Standing Committee, the country's top decision-making body. China's ruling Communist Party has unveiled its next generation of leaders. They are the seven men who now make up the Politburo Standing Committee, the country's top decision-making body. China's ruling Communist Party has unveiled its next generation of leaders. They are the seven men who now make up the Politburo Standing Committee, the country's top decision-making body. China's ruling Communist Party has unveiled its next generation of leaders. They are the seven men who now make up the Politburo Standing Committee, the country's top decision-making body. China's ruling Communist Party has unveiled its next generation of leaders. They are the seven men who now make up the Politburo Standing Committee, the country's top decision-making body. China's ruling Communist Party has unveiled its next generation of leaders. They are the seven men who now make up the Politburo Standing Committee, the country's top decision-making body. China's ruling Communist Party has unveiled its next generation of leaders. They are the seven men who now make up the Politburo Standing Committee, the country's top decision-making body. China's ruling Communist Party has unveiled its next generation of leaders. They are the seven men who now make up the Politburo Standing Committee, the country's top decision-making body. China's ruling Communist Party has unveiled its next generation of leaders. They are the seven men who now make up the Politburo Standing Committee, the country's top decision-making body. China's ruling Communist Party has unveiled its next generation of leaders. They are the seven men who now make up the Politburo Standing Committee, the country's top decision-making body. China's ruling Communist Party has unveiled its next generation of leaders. They are the seven men who now make up the Politburo Standing Committee, the country's top decision-making body. China's ruling Communist Party has unveiled its next generation of leaders. They are the seven men who now make up the Politburo Standing Committee, the country's top decision-making body. China's ruling Communist Party has unveiled its next generation of leaders. They are the seven men who now make up the Politburo Standing Committee, the country's top decision-making body. China's ruling Communist Party has unveiled its next generation of leaders. They are the seven men who now make up the Politburo Standing Committee, the country's top decision-making body. China's ruling Communist Party has unveiled its next generation of leaders. They are the seven men who now make up the Politburo Standing Committee, the country's top decision-making body. China's ruling Communist Party has unveiled its next generation of leaders. They are the seven men who now make up the Politburo Standing Committee, the country's top decision-making body. China's ruling Communist Party has unveiled its next generation of leaders. They are the seven men who now make up the Politburo Standing Committee, the country's top decision-making body. China's ruling Communist Party has unveiled its next generation of leaders. They are the seven men who now make up the Politburo Standing Committee, the country's top decision-making body. China's ruling Communist Party has unveiled its next generation of leaders. They are the seven men who now make up the Politburo Standing Committee, the country's top decision-making body.",http://www.bbc.co.uk/news/world-asia-china-41746245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbc,3-Oct-17,Yahoo 2013 data breach hit 'all three billion accounts', Yahoo has said that all of its three billion user accounts were affected in a hacking attack dating back to 2013. Yahoo has said that all of its three billion user accounts were affected in a hacking attack dating back to 2013. Yahoo has said that all of its three billion user accounts were affected in a hacking attack dating back to 2013. Yahoo has said that all of its three billion user accounts were affected in a hacking attack dating back to 2013. Yahoo has said that all of its three billion user accounts were affected in a hacking attack dating back to 2013. Yahoo has said that all of its three billion user accounts were affected in a hacking attack dating back to 2013. Yahoo has said that all of its three billion user accounts were affected in a hacking attack dating back to 2013. Yahoo has said that all of its three billion user accounts were affected in a hacking attack dating back to 2013. Yahoo has said that all of its three billion user accounts were affected in a hacking attack dating back to 2013. Yahoo has said that all of its three billion user accounts were affected in a hacking attack dating back to 2013. Yahoo has said that all of its three billion user accounts were affected in a hacking attack dating back to 2013. Yahoo has said that all of its three billion user accounts were affected in a hacking attack dating back to 2013. Yahoo has said that all of its three billion user accounts were affected in a hacking attack dating back to 2013. Yahoo has said that all of its three billion user accounts were affected in a hacking attack dating back to 2013. Yahoo has said that all of its three billion user accounts were affected in a hacking attack dating back to 2013.,http://www.bbc.com/news/business-41493494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbc,27-Oct-17,Artificial intelligence smart enough to fool Captcha security check, Computer scientists have developed artificial intelligence that can outsmart the Captcha website security check system. Computer scientists have developed artificial intelligence that can outsmart the Captcha website security check system. Computer scientists have developed artificial intelligence that can outsmart the Captcha website security check system. Computer scientists have developed artificial intelligence that can outsmart the Captcha website security check system. Computer scientists have developed artificial intelligence that can outsmart the Captcha website security check system. Computer scientists have developed artificial intelligence that can outsmart the Captcha website security check system. Computer scientists have developed artificial intelligence that can outsmart the Captcha website security check system. Computer scientists have developed artificial intelligence that can outsmart the Captcha website security check system. Computer scientists have developed artificial intelligence that can outsmart the Captcha website security check system. Computer scientists have developed artificial intelligence that can outsmart the Captcha website security check system. Computer scientists have developed artificial intelligence that can outsmart the Captcha website security check system. Computer scientists have developed artificial intelligence that can outsmart the Captcha website security check system. Computer scientists have developed artificial intelligence that can outsmart the Captcha website security check system. Computer scientists have developed artificial intelligence that can outsmart the Captcha website security check system. Computer scientists have developed artificial intelligence that can outsmart the Captcha website security check system. Computer scientists have developed artificial intelligence that can outsmart the Captcha website security check system. Computer scientists have developed artificial intelligence that can outsmart the Captcha website security check system. Computer scientists have developed artificial intelligence that can outsmart the Captcha website security check system. Computer scientists have developed artificial intelligence that can outsmart the Captcha website security check system. Computer scientists have developed artificial intelligence that can outsmart the Captcha website security check system. Computer scientists have developed artificial intelligence that can outsmart the Captcha website security check system. Computer scientists have developed artificial intelligence that can outsmart the Captcha website security check system. Computer scientists have developed artificial intelligence that can outsmart the Captcha website security check system.,http://www.bbc.co.uk/news/technology-41775968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbc,22-Jun-17,Yahoo closes internet prodigy's news app, Yahoo has announced it is shutting down its award-winning News Digest app at the end of this month. Yahoo has announced it is shutting down its award-winning News Digest app at the end of this month. Yahoo has announced it is shutting down its award-winning News Digest app at the end of this month. Yahoo has announced it is shutting down its award-winning News Digest app at the end of this month. Yahoo has announced it is shutting down its award-winning News Digest app at the end of this month. Yahoo has announced it is shutting down its award-winning News Digest app at the end of this month. Yahoo has announced it is shutting down its award-winning News Digest app at the end of this month. Yahoo has announced it is shutting down its award-winning News Digest app at the end of this month. Yahoo has announced it is shutting down its award-winning News Digest app at the end of this month. Yahoo has announced it is shutting down its award-winning News Digest app at the end of this month. Yahoo has announced it is shutting down its award-winning News Digest app at the end of this month. Yahoo has announced it is shutting down its award-winning News Digest app at the end of this month. Yahoo has announced it is shutting down its award-winning News Digest app at the end of this month. Yahoo has announced it is shutting down its award-winning News Digest app at the end of this month. Yahoo has announced it is shutting down its award-winning News Digest app at the end of this month. Yahoo has announced it is shutting down its award-winning News Digest app at the end of this month. Yahoo has announced it is shutting down its award-winning News Digest app at the end of this month.,http://www.bbc.com/news/technology-40367632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbc,8-Jun-17,Yahoo shares jump after Verizon merger, Yahoo stock soared 10% after shareholders approved sale of its core internet business to Verizon amid a muted day on Wall Street. Yahoo stock soared 10% after shareholders approved sale of its core internet business to Verizon amid a muted day on Wall Street. Yahoo stock soared 10% after shareholders approved sale of its core internet business to Verizon amid a muted day on Wall Street. Yahoo stock soared 10% after shareholders approved sale of its core internet business to Verizon amid a muted day on Wall Street. Yahoo stock soared 10% after shareholders approved sale of its core internet business to Verizon amid a muted day on Wall Street. Yahoo stock soared 10% after shareholders approved sale of its core internet business to Verizon amid a muted day on Wall Street. Yahoo stock soared 10% after shareholders approved sale of its core internet business to Verizon amid a muted day on Wall Street. Yahoo stock soared 10% after shareholders approved sale of its core internet business to Verizon amid a muted day on Wall Street. Yahoo stock soared 10% after shareholders approved sale of its core internet business to Verizon amid a muted day on Wall Street. Yahoo stock soared 10% after shareholders approved sale of its core internet business to Verizon amid a muted day on Wall Street. Yahoo stock soared 10% after shareholders approved sale of its core internet business to Verizon amid a muted day on Wall Street. Yahoo stock soared 10% after shareholders approved sale of its core internet business to Verizon amid a muted day on Wall Street. Yahoo stock soared 10% after shareholders approved sale of its core internet business to Verizon amid a muted day on Wall Street.,http://www.bbc.co.uk/news/business-40205638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbc,13-Apr-17,Yahoo faces Chinese dissidents' lawsuit, Yahoo is facing a lawsuit alleging that the firm mismanaged funds set aside to help jailed Chinese dissidents. Yahoo is facing a lawsuit alleging that the firm mismanaged funds set aside to help jailed Chinese dissidents. Yahoo is facing a lawsuit alleging that the firm mismanaged funds set aside to help jailed Chinese dissidents. Yahoo is facing a lawsuit alleging that the firm mismanaged funds set aside to help jailed Chinese dissidents. Yahoo is facing a lawsuit alleging that the firm mismanaged funds set aside to help jailed Chinese dissidents. Yahoo is facing a lawsuit alleging that the firm mismanaged funds set aside to help jailed Chinese dissidents. Yahoo is facing a lawsuit alleging that the firm mismanaged funds set aside to help jailed Chinese dissidents. Yahoo is facing a lawsuit alleging that the firm mismanaged funds set aside to help jailed Chinese dissidents. Yahoo is facing a lawsuit alleging that the firm mismanaged funds set aside to help jailed Chinese dissidents. Yahoo is facing a lawsuit alleging that the firm mismanaged funds set aside to help jailed Chinese dissidents. Yahoo is facing a lawsuit alleging that the firm mismanaged funds set aside to help jailed Chinese dissidents. Yahoo is facing a lawsuit alleging that the firm mismanaged funds set aside to help jailed Chinese dissidents. Yahoo is facing a lawsuit alleging that the firm mismanaged funds set aside to help jailed Chinese dissidents. Yahoo is facing a lawsuit alleging that the firm mismanaged funds set aside to help jailed Chinese dissidents. Yahoo is facing a lawsuit alleging that the firm mismanaged funds set aside to help jailed Chinese dissidents.,http://www.bbc.co.uk/news/technology-39589019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbc,24-Aug-17,WeWork wins $4.4bn injection from Japan's SoftBank," WeWork, the New York start-up that helped pioneer the concept of shared office space, has won a $4.4bn (å£3.4bn) vote of confidence from two huge investment groups. WeWork, the New York start-up that helped pioneer the concept of shared office space, has won a $4.4bn (å£3.4bn) vote of confidence from two huge investment groups. WeWork, the New York start-up that helped pioneer the concept of shared office space, has won a $4.4bn (å£3.4bn) vote of confidence from two huge investment groups. WeWork, the New York start-up that helped pioneer the concept of shared office space, has won a $4.4bn (å£3.4bn) vote of confidence from two huge investment groups. WeWork, the New York start-up that helped pioneer the concept of shared office space, has won a $4.4bn (å£3.4bn) vote of confidence from two huge investment groups. WeWork, the New York start-up that helped pioneer the concept of shared office space, has won a $4.4bn (å£3.4bn) vote of confidence from two huge investment groups. WeWork, the New York start-up that helped pioneer the concept of shared office space, has won a $4.4bn (å£3.4bn) vote of confidence from two huge investment groups. WeWork, the New York start-up that helped pioneer the concept of shared office space, has won a $4.4bn (å£3.4bn) vote of confidence from two huge investment groups. WeWork, the New York start-up that helped pioneer the concept of shared office space, has won a $4.4bn (å£3.4bn) vote of confidence from two huge investment groups. WeWork, the New York start-up that helped pioneer the concept of shared office space, has won a $4.4bn (å£3.4bn) vote of confidence from two huge investment groups. WeWork, the New York start-up that helped pioneer the concept of shared office space, has won a $4.4bn (å£3.4bn) vote of confidence from two huge investment groups.",http://www.bbc.com/news/business-41041139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbc,24-Jul-17,Uber rival Grab to raise $2.5bn in fresh investments," South East Asian ride-hailing firm Grab has raised $2.5bn (å£1.9bn) in fresh funds, in what it says is the region's biggest ever round of investment. South East Asian ride-hailing firm Grab has raised $2.5bn (å£1.9bn) in fresh funds, in what it says is the region's biggest ever round of investment. South East Asian ride-hailing firm Grab has raised $2.5bn (å£1.9bn) in fresh funds, in what it says is the region's biggest ever round of investment. South East Asian ride-hailing firm Grab has raised $2.5bn (å£1.9bn) in fresh funds, in what it says is the region's biggest ever round of investment. South East Asian ride-hailing firm Grab has raised $2.5bn (å£1.9bn) in fresh funds, in what it says is the region's biggest ever round of investment. South East Asian ride-hailing firm Grab has raised $2.5bn (å£1.9bn) in fresh funds, in what it says is the region's biggest ever round of investment. South East Asian ride-hailing firm Grab has raised $2.5bn (å£1.9bn) in fresh funds, in what it says is the region's biggest ever round of investment. South East Asian ride-hailing firm Grab has raised $2.5bn (å£1.9bn) in fresh funds, in what it says is the region's biggest ever round of investment. South East Asian ride-hailing firm Grab has raised $2.5bn (å£1.9bn) in fresh funds, in what it says is the region's biggest ever round of investment. South East Asian ride-hailing firm Grab has raised $2.5bn (å£1.9bn) in fresh funds, in what it says is the region's biggest ever round of investment.",http://www.bbc.com/news/business-40701930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
